timestamp,iteration,env0,raw0,env1,raw1,env2,raw2,env3,raw3,thumb_tip,thumb_base,index,middle,ring,pinky,hand_label
2025-11-13T20:06:13.951387,0,189,494,166,495,47,496,37,496,1.0000,0.9552,1.0000,1.0000,0.9468,1.0000,Left
2025-11-13T20:06:13.986964,1,189,494,166,495,47,496,37,496,1.0000,0.9681,0.9915,0.9835,0.9300,0.9845,Left
2025-11-13T20:06:14.018752,2,198,496,152,499,45,495,39,495,1.0000,0.9491,0.9967,1.0000,0.9112,0.9908,Left
2025-11-13T20:06:14.055325,3,229,489,189,495,43,496,37,495,1.0000,0.9547,1.0000,1.0000,0.9281,0.9634,Left
2025-11-13T20:06:14.087856,4,206,495,156,495,40,495,36,495,1.0000,0.9439,0.9725,0.9783,0.9244,0.9437,Left
2025-11-13T20:06:14.118664,5,206,495,156,495,40,495,36,495,1.0000,0.9439,0.9516,0.9776,0.8871,0.9437,Left
2025-11-13T20:06:14.154653,6,257,480,143,495,47,495,37,496,1.0000,0.9413,0.9696,0.9757,0.9221,0.9606,Left
2025-11-13T20:06:14.185621,7,254,497,152,494,50,495,37,495,1.0000,0.9728,0.9920,0.9997,0.9436,0.9804,Left
2025-11-13T20:06:14.223490,8,191,494,165,494,43,495,36,496,1.0000,0.9531,0.9920,0.9990,0.9623,0.9867,Left
2025-11-13T20:06:14.254189,9,191,494,165,494,43,495,36,496,1.0000,0.9271,0.9668,0.9573,0.9055,0.9643,Left
2025-11-13T20:06:14.291036,10,180,492,216,497,42,496,36,496,1.0000,0.9439,0.9924,0.9979,0.9057,0.9643,Left
2025-11-13T20:06:14.323072,11,163,499,199,495,41,494,36,495,1.0000,0.9538,0.9848,0.9949,0.9035,0.9458,Left
2025-11-13T20:06:14.358862,12,180,495,166,496,46,496,36,495,1.0000,0.9478,1.0000,0.9979,0.9441,0.9581,Left
2025-11-13T20:06:14.390848,13,180,495,166,496,46,496,36,495,1.0000,0.9678,0.9979,1.0000,0.9244,0.9788,Left
2025-11-13T20:06:14.422804,14,253,492,203,494,56,494,36,495,1.0000,0.9794,1.0000,1.0000,0.9460,0.9738,Left
2025-11-13T20:06:14.458457,15,236,502,173,497,70,498,36,495,1.0000,0.9274,0.9991,0.9979,0.9260,0.9926,Left
2025-11-13T20:06:14.490435,16,235,494,191,495,78,492,36,494,1.0000,0.8968,0.9765,0.9939,0.9201,0.9496,Left
2025-11-13T20:06:14.527149,17,221,496,180,495,96,493,36,495,0.9985,0.8648,0.8964,0.9805,0.8846,0.9318,Left
2025-11-13T20:06:14.559475,18,250,495,237,492,65,494,43,494,0.9227,0.7926,0.9299,1.0000,0.8858,0.9741,Left
2025-11-13T20:06:14.594419,19,370,505,343,507,64,496,43,495,0.8025,0.7061,0.9468,0.9670,0.9090,0.9902,Left
2025-11-13T20:06:14.626815,20,399,493,361,497,72,492,59,496,0.5579,0.5381,0.9362,0.9647,0.8853,0.9652,Left
2025-11-13T20:06:14.660055,21,333,498,342,493,67,495,56,495,0.3823,0.3249,0.8584,0.9109,0.8886,0.9822,Left
2025-11-13T20:06:14.693577,22,376,498,368,487,70,496,76,495,0.8408,0.1444,0.8136,0.8536,0.8689,0.9826,Left
2025-11-13T20:06:14.727030,23,345,503,313,501,81,496,69,496,1.0000,0.0346,0.9097,0.9637,0.9289,0.9933,Left
2025-11-13T20:06:14.761872,24,453,486,273,498,105,496,56,495,1.0000,0.0108,0.7737,0.8934,0.8621,0.9833,Left
2025-11-13T20:06:14.793705,25,404,495,241,498,98,495,51,496,1.0000,0.0000,0.8416,0.9263,0.9057,1.0000,Left
2025-11-13T20:06:14.830621,26,266,494,180,493,63,495,46,494,1.0000,0.0000,0.8155,0.9074,0.8886,0.9764,Left
2025-11-13T20:06:14.862280,27,257,493,206,487,67,495,50,491,1.0000,0.0000,0.9035,0.9935,0.9303,0.9974,Left
2025-11-13T20:06:14.898910,28,250,496,213,495,63,494,53,495,1.0000,0.0000,0.9198,0.9464,0.8926,1.0000,Left
2025-11-13T20:06:14.930333,29,241,500,224,490,64,496,48,495,1.0000,0.0000,0.8230,0.9001,0.8281,0.9630,Left
2025-11-13T20:06:14.962082,30,351,488,279,495,75,495,45,495,0.8761,0.0939,0.8625,0.9010,0.8520,0.9792,Left
2025-11-13T20:06:15.000296,31,426,493,311,499,67,495,41,494,0.7403,0.2053,0.7727,0.8609,0.7694,0.9131,Left
2025-11-13T20:06:15.032607,32,309,497,223,494,66,494,42,496,0.4119,0.4325,0.7898,0.9248,0.7747,0.9020,Left
2025-11-13T20:06:15.066746,33,321,497,262,486,65,498,41,494,1.0000,0.7365,0.9382,0.9657,0.8656,0.9632,Left
2025-11-13T20:06:15.098661,34,230,496,227,495,60,496,41,493,0.7867,0.8623,0.9194,0.9931,0.9082,0.9696,Left
2025-11-13T20:06:15.135156,35,238,506,205,499,65,496,38,495,1.0000,0.9229,0.8795,0.9786,0.8461,0.9545,Left
2025-11-13T20:06:15.167165,36,402,487,233,496,62,497,37,495,1.0000,0.9520,0.9417,1.0000,0.8699,0.9676,Left
2025-11-13T20:06:15.198724,37,314,494,252,500,61,496,37,493,1.0000,0.9665,0.9371,1.0000,0.9092,0.9766,Left
2025-11-13T20:06:15.234089,38,327,496,253,491,64,496,43,495,1.0000,0.9731,0.9302,1.0000,0.8887,1.0000,Left
