timestamp,iteration,env0,raw0,env1,raw1,env2,raw2,env3,raw3,thumb_tip,thumb_base,index,middle,ring,pinky,hand_label
2025-11-08T13:57:24.034480,0,59,496,262,496,125,494,35,494,0.8690,0.8652,0.9338,0.7976,0.9510,1.0000,Left
2025-11-08T13:57:24.068311,1,55,494,271,492,112,494,35,494,0.8956,0.8710,0.9645,0.8198,0.9585,1.0000,Left
2025-11-08T13:57:24.100968,2,64,495,332,502,114,494,35,494,0.8635,0.8457,0.9200,0.7974,0.9390,1.0000,Left
2025-11-08T13:57:24.132115,3,59,494,254,493,108,494,36,494,0.8898,0.8799,0.9504,0.8015,0.9447,1.0000,Left
2025-11-08T13:57:24.168069,4,57,494,203,495,88,495,35,495,0.8327,0.8787,0.9635,0.8353,0.9562,1.0000,Left
2025-11-08T13:57:24.201004,5,59,494,374,495,159,494,35,494,0.8970,0.8812,0.9503,0.8205,0.9563,1.0000,Left
2025-11-08T13:57:24.235464,6,57,494,361,491,128,496,36,494,0.9172,0.8817,0.9938,0.8546,0.9725,1.0000,Left
2025-11-08T13:57:24.268767,7,58,493,258,494,102,494,35,494,0.8702,0.8637,0.9685,0.8324,0.9892,1.0000,Left
2025-11-08T13:57:24.305374,8,59,496,236,494,113,495,35,495,0.8719,0.8654,0.9814,0.8357,0.9717,1.0000,Left
2025-11-08T13:57:24.335819,9,62,493,230,494,113,495,35,495,0.9072,0.8538,0.9672,0.8174,0.9438,1.0000,Left
2025-11-08T13:57:24.368946,10,59,494,182,496,95,495,35,494,0.7885,0.8853,0.9337,0.7809,0.9290,1.0000,Left
2025-11-08T13:57:24.405294,11,62,495,215,501,111,495,35,494,0.8114,0.8847,0.9625,0.8343,0.9421,1.0000,Left
2025-11-08T13:57:24.436785,12,60,494,182,491,102,494,35,494,0.9120,0.8672,0.9785,0.8357,0.9590,1.0000,Left
2025-11-08T13:57:24.473710,13,66,495,165,494,99,495,35,494,0.8486,0.8635,0.9496,0.8333,0.9297,1.0000,Left
2025-11-08T13:57:24.505461,14,70,495,221,493,143,500,35,495,0.8277,0.8853,0.9337,0.8162,0.9304,1.0000,Left
2025-11-08T13:57:24.539874,15,63,495,213,497,146,496,35,495,0.8277,0.8540,0.9575,0.8166,0.9287,1.0000,Left
2025-11-08T13:57:24.572502,16,72,494,206,488,118,494,35,494,0.8918,0.8646,0.9814,0.8357,0.9575,1.0000,Left
2025-11-08T13:57:24.609767,17,67,494,291,492,138,493,35,494,0.8839,0.8381,0.9730,0.8143,0.9716,1.0000,Left
2025-11-08T13:57:24.640352,18,57,495,198,495,114,494,35,494,0.8748,0.8805,0.9738,0.8541,0.9816,1.0000,Left
2025-11-08T13:57:24.671897,19,65,494,186,491,111,492,35,494,0.8983,0.8627,0.9754,0.8557,0.9872,1.0000,Left
2025-11-08T13:57:24.708699,20,59,494,185,493,105,494,37,495,0.8953,0.8329,0.9576,0.8547,0.9716,1.0000,Left
2025-11-08T13:57:24.740479,21,55,494,143,495,99,494,36,494,0.9050,0.8549,0.9582,0.8577,0.9714,1.0000,Left
2025-11-08T13:57:24.776761,22,57,495,123,497,101,495,36,494,0.9370,0.8562,0.9974,0.8748,1.0000,1.0000,Left
2025-11-08T13:57:24.808745,23,58,494,123,495,110,496,35,495,0.8618,0.8768,0.9974,0.8745,0.9985,1.0000,Left
